id,name,caption,cleaned_caption
ROCO_20560,PMC4670979_ijcn-9-058-g001.jpg," Sagittal section of MRI brain scan shows large mass in optic chiasmatic region suggestive of optic pathway glioma with hamartomas
",sagitt section mri brain scan show larg mass optic chiasmat region suggest optic pathway glioma hamartoma
ROCO_20563,PMC5102873_jkms-31-2051-g002.jpg," Computed tomography after the endovascular repair with the bifurcated graft placement and the resolution of common iliac arterio-venous (AV) fistula (black arrow).
",comput tomographi endovascular repair bifurc graft placement resolut common iliac arterioven av fistula black arrow
ROCO_20578,PMC3083050_jls0041026760001.jpg," Sigmoid volvulus. Markedly dilated colon loop projecting to the right upper quadrant (arrow).
",sigmoid volvulu markedli dilat colon loop project right upper quadrant arrow
ROCO_20591,PMC5504899_LI-34-383-g004.jpg," Computed tomography of the abdomen showing a mass in the tail of the pancreas
",comput tomographi abdomen show mass tail pancrea
ROCO_20617,PMC2925271_SRT2010-841797.002.jpg," Diffusion weighted MRI after thrombolysis showing left parietal hyperintensities. Areas of focal intensities were also identified in other location including the right cerebral hemisphere, consistent with embolic source as a likely cause of these bilateral and sporadic hyperintense lesions.
",diffus weight mri thrombolysi show left pariet hyperintens area focal intens also identifi locat includ right cerebr hemispher consist embol sourc like caus bilater sporad hyperintens lesion
ROCO_20622,PMC5420035_gr3.jpg," WATCHMAN at 11.5 weeks, showing layered and mobile thrombus.
",watchman week show layer mobil thrombu
ROCO_20633,PMC4404658_12957_2015_548_Fig3_HTML.jpg,"  Pre-operative CT image of malign paraganglioma.
",preoper ct imag malign paraganglioma
ROCO_20666,PMC3642948_IJMS-038-065-g001.jpg," Chest radiograph, showing miliary mottling
",chest radiograph show miliari mottl
ROCO_20671,PMC4334646_gr1.jpg," Large amount of free air is visible under the right hemi-diaphragm.
",larg amount free air visibl right hemidiaphragm
ROCO_20673,PMC4137701_CRIRA2014-614846.001.jpg," 25-year-old female patient with right pleuroperitoneal leak following CAPD. Anteroposterior radiograph of the chest demonstrates large right pleural effusion with some underlying consolidation.
",yearold femal patient right pleuroperiton leak follow capd anteroposterior radiograph chest demonstr larg right pleural effus underli consolid
ROCO_20687,PMC3788219_IJMR-138-275-g001.jpg," Plain radiography of the pelvis with multiple expansile bone lytic lesions with distinct geographic margins (arrows A, B, C).
",plain radiographi pelvi multipl expansil bone lytic lesion distinct geograph margin arrow b c
ROCO_20711,PMC5634589_CRIID2017-4753670.001.jpg," Head CT showing diffuse cerebral edema with ventriculomegaly.
",head ct show diffus cerebr edema ventriculomegali
ROCO_20713,PMC3108085_AIAN-14-62-g003.jpg," Axial T1 weighted image at the level of the upper pons showing bat-wing morphology of fourth ventricle (white arrow).
",axial weight imag level upper pon show batw morpholog fourth ventricl white arrow
ROCO_20718,PMC3615939_amjcaserep-13-191-g003.jpg," One month after first presentation.
",one month first present
ROCO_20720,PMC3935267_JCIS-3-64-g013.jpg," 38-year-old woman with plastic fumes exposure. Axial HRCT image in lung window shows presence of minimal central cylindrical bronchiectasis (BE) with bronchial wall thickening (BR) (arrows). Patient demonstrated obstructive pattern of abnormality on spirometry.
",yearold woman plastic fume exposur axial hrct imag lung window show presenc minim central cylindr bronchiectasi bronchial wall thicken br arrow patient demonstr obstruct pattern abnorm spirometri
ROCO_20739,PMC5717894_AMS-7-194-g007.jpg," Preoperative chest X-ray
",preoper chest xray
ROCO_20761,PMC4898169_gr3.jpg," 70-year-old male with prostate carcinoma. Coronal T1-weighted MR image of the lower pelvis, showing abnormally decreased T1 signal in the right proximal femur, indicating marrow fat replacement with tumor.
",yearold male prostat carcinoma coron weight mr imag lower pelvi show abnorm decreas signal right proxim femur indic marrow fat replac tumor
ROCO_20783,PMC2621145_1746-6148-4-51-2.jpg," Post-surgery radiographs of California sea lions with implanted life history transmitters. (A) Dorsoventral view of single transmitter in animal CSL6018, a 66 kg female – the tag has a size of approximately three vertebrae. (B) Lateral view of single transmitter in CSL6018. (C) Dorsoventral view of dual transmitters in animal CSL6053, a 195 kg male. The tags have a size of approximately two vertebrae.
",postsurgeri radiograph california sea lion implant life histori transmitt dorsoventr view singl transmitt anim kg femal tag size approxim three vertebra b later view singl transmitt c dorsoventr view dual transmitt anim kg male tag size approxim two vertebra
ROCO_20784,PMC4918124_13256_2016_967_Fig5_HTML.jpg," Coronal T2 image showing hyperintense lesion
",coron imag show hyperintens lesion
ROCO_20799,PMC3513803_NJMS-3-2-g014.jpg," 1.5 Tesla Open Mouth Saggital Section MRI (Right)
",tesla open mouth saggit section mri right
ROCO_20803,PMC4294280_gr11.jpg," Craniofacial deformity associated with holoprosencephaly. Mid-sagittal b-FFE in a fetus at 34 WG shows a profoundly small head results in frontal sloping and abnormal face profile in this fetus with holoprosencephaly (semilobar). Note the abnormal anterior fusion of cerebral hemispheres, partial anterior agenesis of the corpus callosum (arrowhead), and inferior vermian hypoplasia (arrow).
",craniofaci deform associ holoprosencephali midsagitt bffe fetu wg show profoundli small head result frontal slope abnorm face profil fetu holoprosencephali semilobar note abnorm anterior fusion cerebr hemispher partial anterior agenesi corpu callosum arrowhead inferior vermian hypoplasia arrow
ROCO_20815,PMC4502250_jkns-57-484-g004.jpg," A plain lateral radiograph at 12 months after posterior lumbar interbody fusion.
",plain later radiograph month posterior lumbar interbodi fusion
ROCO_20836,PMC3737607_IJRI-23-101-g005.jpg," Lateral radiograph of the thoracolumbar spine showing obliteration of the disc spaces and bony fusion of most of the segments (stage 4)
",later radiograph thoracolumbar spine show obliter disc space boni fusion segment stage
ROCO_20853,PMC3558906_jls0041229390002.jpg," Intraoperative fluoroscopy demonstrating adherence of grasper to luminal foreign body.
",intraop fluoroscopi demonstr adher grasper lumin foreign bodi
ROCO_20856,PMC3033149_mjhid-2-3-e2010027f2.jpg," MRI scan showing (arrow) post contrast enhancement of the sinus wall on the left side (with permission from Indian journal of Otolaryngology & head and neck surgery).
",mri scan show arrow post contrast enhanc sinu wall left side permiss indian journal otolaryngolog head neck surgeri
ROCO_20864,PMC5597871_rjx166f01.jpg," MRI demonstrating MCL injury.
",mri demonstr mcl injuri
ROCO_20865,PMC2475514_1749-7922-3-20-1.jpg," chest radiograph shows large colon in the left hemi-thorax with an air-fluid level. There is associated contralateral shift of the mediastinal contents.
",chest radiograph show larg colon left hemithorax airfluid level associ contralater shift mediastin content
ROCO_20867,PMC3578671_opth-7-363Fig1.jpg," Late frame fluorescein angiographic photograph of the right eye demonstrating well demarcated hyperfluorescent lesions.
",late frame fluorescein angiograph photograph right eye demonstr well demarc hyperfluoresc lesion
ROCO_20891,PMC3825974_gr1.jpg," Photograph of abdominal plain view showing obstructed small bowel loops.
",photograph abdomin plain view show obstruct small bowel loop
ROCO_20893,PMC5732632_ij9-2-e46-g001.jpg," Cortical break with soft tissue component, an aggessive lesion.
",cortic break soft tissu compon aggess lesion
ROCO_20896,PMC3407441_jls0011228390003.jpg," Postoperative cystogram: Right ureteral reflux confirming no extravasation.
",postop cystogram right ureter reflux confirm extravas
ROCO_20899,PMC3437305_PM2012-842138.030.jpg," A CXR showing the tip of the NGT in the mid/lower esophagus. And it shows a portable chest radiograph on an intensive care patient that developed pleural effusions. A chest drain was placed to drain the left-sided pleural effusion. Bright red blood was obtained from the tube. A CT scan (Figure 28) obtained immediately revealed the tip of the catheter had entered the left ventricle. The patient was immediately taken for cardiac surgery and the tube removed without complications.
",cxr show tip ngt midlow esophagu show portabl chest radiograph intens care patient develop pleural effus chest drain place drain leftsid pleural effus bright red blood obtain tube ct scan figur obtain immedi reveal tip cathet enter left ventricl patient immedi taken cardiac surgeri tube remov without complic
ROCO_20904,PMC5472639_13089_2017_69_Fig1_HTML.jpg," Apical 4-chamber view with a large mobile thrombus in the right atrium crossing into the right ventricle. The right ventricle is severely enlarged
",apic chamber view larg mobil thrombu right atrium cross right ventricl right ventricl sever enlarg
ROCO_20926,PMC3538609_1471-2466-12-78-5.jpg," Chest x-ray at 1 month after discharge: Significant right lung re-expansion.
",chest xray month discharg signific right lung reexpans
ROCO_20938,PMC4567363_rb-48-04-0242-g18.jpg," Normal bone marrow striations.
",normal bone marrow striation
ROCO_20944,PMC4299361_CRIOR2015-617365.003.jpg," Nine-month postoperative radiograph. Unenhanced MRI of the left knee performed on a 1.5 Tesla magnet. Examination of the area of the femoral patellar joint where the patient is status-post a chondroplasty of the trochlear groove shows low T1 and high T2 signals in the subchondral bone. The articular surface of the chondroplasty defect shows a signal, which is isointense with articular cartilage. The thickness of the signal is less than that of the adjacent cartilage.
",ninemonth postop radiograph unenhanc mri left knee perform tesla magnet examin area femor patellar joint patient statuspost chondroplasti trochlear groov show low high signal subchondr bone articular surfac chondroplasti defect show signal isointens articular cartilag thick signal le adjac cartilag
ROCO_20945,PMC4896015_gr1d.jpg," 49-year-old man with metastatic GIST. Follow up contrast enhanced axial CT scan through the liver 7 months following initiation of imatinib therapy demonstrates near complete resolution of subcapsular liver hematoma.
",yearold man metastat gist follow contrast enhanc axial ct scan liver month follow initi imatinib therapi demonstr near complet resolut subcapsular liver hematoma
ROCO_20946,PMC5310263_gr7.jpg," PET/CT demonstrating focal fluorodeoxyglucose (FDG) uptake in the right breast. Fused axial images from a PET/CT performed 2 years before the SPECT/CT (shown in Fig. 6). There is avid FDG uptake within the periphery of the fat necrosis in the right breast (arrowheads).
",petct demonstr focal fluorodeoxyglucos fdg uptak right breast fuse axial imag petct perform year spectct shown fig avid fdg uptak within peripheri fat necrosi right breast arrowhead
ROCO_20961,PMC3457858_1471-2431-12-48-5.jpg," Contrast enhanced computed tomography (CT) of abdomen. The spleen is enlarged and contains a well-defined wedge shaped peripheral zone of low attenuation which does not enhance consistent with infarction (arrows). There is enlargement and tortuosity of the splenic vein. The pancreas is enlarged and of uniform low attenuation consistent with fatty replacement.
",contrast enhanc comput tomographi ct abdomen spleen enlarg contain welldefin wedg shape peripher zone low attenu enhanc consist infarct arrow enlarg tortuos splenic vein pancrea enlarg uniform low attenu consist fatti replac
ROCO_20962,PMC4487840_13019_2015_252_Fig1_HTML.jpg,"  The chest x-ray after instituting ECMO shows diffuse infiltration in both lungs that developed after massive hemoptysis.
",chest xray institut ecmo show diffus infiltr lung develop massiv hemoptysi
ROCO_20976,PMC5141658_CCD-7-457-g003.jpg," Reference points for measurements: Point-A (base of the material) to Point-B (furcation area)
",refer point measur pointa base materi pointb furcat area
ROCO_20985,PMC3922002_edmcr-2013-130051-g001.jpg,"  99Tc SestaMIBI WBS revealed a focal uptake on the distal third of the right femur.
",sestamibi wb reveal focal uptak distal third right femur
